,x,y
0,-1.9970880187507074,-0.8000002519538014
1,-1.9861239409308267,-0.8001848893004785
2,-1.956214386809749,-0.8007653349339217
3,-1.9260575856371127,-0.8019438567046805
4,-1.8909624866209511,-0.8040780102934891
5,-1.8658438500967396,-0.8061110143153057
6,-1.8407626794825394,-0.8085636817188734
7,-1.8058450476699044,-0.8126855238918966
8,-1.7759563207739806,-0.8168722970053611
9,-1.746157352607301,-0.821656547008341
10,-1.7167310868806167,-0.8267582658446752
11,-1.6823980152484124,-0.8320716667175868
12,-1.652835655461016,-0.835993797813219
13,-1.6280950820996885,-0.8388155841399608
14,-1.5935054272402245,-0.8420619261634962
15,-1.5686719104791036,-0.8438928513899374
16,-1.538896150444071,-0.8455399516967019
17,-1.509093458390418,-0.8465917785865298
18,-1.479275739122407,-0.8470479330079299
19,-1.4445349859794077,-0.8468279368269175
20,-1.414725511813068,-0.8459942121468723
21,-1.3898518406121536,-0.8448420097272079
22,-1.3551877274785793,-0.8425405903999648
23,-1.3303803587318133,-0.8403944264970968
24,-1.300723300578733,-0.8372794059026802
25,-1.271134528756444,-0.8335718393121377
26,-1.2416258783464784,-0.8292732257327287
27,-1.2070943591568009,-0.8238873830130315
28,-1.1821301282499284,-0.8204516454854581
29,-1.1571119592863575,-0.8174331208662844
30,-1.1221294347794923,-0.8139204051639345
31,-1.092043025614057,-0.8115558043593216
32,-1.0619152777725205,-0.809793250132832
33,-1.0317582386288853,-0.8086334527190916
34,-1.0015839647995521,-0.8080768760012318
35,-0.966425254393429,-0.8081894726226952
36,-0.9412319813254202,-0.8087740193165033
37,-0.9110781582291629,-0.8100274054532723
38,-0.8809549925200312,-0.8118842043552121
39,-0.8558347050539451,-0.8138963480273531
40,-0.8208501855830568,-0.8174046729122048
41,-0.7908926265389167,-0.8210661058246571
42,-0.7612951260131107,-0.8250598959074269
43,-0.7316798351435415,-0.8285601440789682
44,-0.6970981323380072,-0.8318904658757357
45,-0.6722691252691345,-0.8337816344314007
46,-0.6474120427419511,-0.8352582396529754
47,-0.6126973844396292,-0.8366250089086747
48,-0.5828808541185396,-0.8371534387238172
49,-0.5530597587774124,-0.8370860366608901
50,-0.5232459976629248,-0.8364228465647883
51,-0.48853846680740476,-0.8348993711765303
52,-0.4587821526707123,-0.8329469961089432
53,-0.43396964078425043,-0.8308610410135705
54,-0.40919546570953064,-0.8283609696042962
55,-0.37452885841880323,-0.8244189862072802
56,-0.34448879426914775,-0.821525192249873
57,-0.3143968024625941,-0.8192326332940384
58,-0.27929014892943493,-0.8173212375131411
59,-0.2491269701478334,-0.8163331787348427
60,-0.2239296369856314,-0.8159703436278756
61,-0.1987297070670222,-0.8160282540004379
62,-0.16357947474676018,-0.816812017024367
63,-0.13342865843030097,-0.8181376592008942
64,-0.10331003146431111,-0.8200666763375125
65,-0.07353091728394096,-0.8223513553216646
66,-0.04376327315222305,-0.8241407503668317
67,-0.009047268939377887,-0.8254747140289856
68,0.020769776739139954,-0.8259749436801422
69,0.04567056017443624,-0.8259361544203022
70,0.07056720393115386,-0.8254819521870119
71,0.10544223264697769,-0.824402554873233
72,0.1356187981208541,-0.8239857804315308
73,0.16579771981452182,-0.8241724321159829
74,0.19565856077576846,-0.8247376938425611
75,0.22547973331970148,-0.8248057999506374
76,0.25544949764265007,-0.8245281579609858
77,0.28562794026037736,-0.8247806628525705
78,0.3154872086142873,-0.8254103136818132
79,0.35022862389326326,-0.8255079236206349
80,0.37527813759323847,-0.8253307985259748
81,0.4002224071004054,-0.8254376258349257
82,0.434961695082855,-0.825030678036483
83,0.46492302489609855,-0.8242848781633292
84,0.4951016814030572,-0.824065246079049
85,0.5252787570803573,-0.8244489849984593
86,0.5600543033688921,-0.8252932921546622
87,0.5898751019770686,-0.825457227102499
88,0.6147738641042041,-0.8251376276338335
89,0.6447362119584535,-0.8244571412760108
90,0.6798948773146364,-0.8243363962622282
91,0.705091455039014,-0.8247535656560714
92,0.7349453763989668,-0.8255787121190196
93,0.7647648418557493,-0.8259065546705899
94,0.7995043597466419,-0.8255370124950181
95,0.8295278560526433,-0.8249680384372591
96,0.8547278301617408,-0.8249367275567544
97,0.8764357499704675,-0.8251851772488757
98,0.8783647929305678,-0.8251670229844652
99,0.8794610384541319,-0.8250401680740387
100,0.8803628163607662,-0.8248508460871296
101,0.8814172114031512,-0.8245262094047602
102,0.8824339268019551,-0.8240979218736229
103,0.8834029520654147,-0.8235701713711322
104,0.8844590130078172,-0.8228368188576954
105,0.8852926892791215,-0.8221126338056844
106,0.8860502829011618,-0.8213084474142051
107,0.8866190443726985,-0.820581400370631
108,0.8873075338504184,-0.8194926714817133
109,0.8877209602400924,-0.8186664330892499
110,0.8881234100991143,-0.817635976712625
111,0.8914446906957741,-0.8097099091136629
112,0.8980317543090526,-0.7814594692321356
113,0.9049708878682557,-0.7474179421923862
114,0.9102936302552042,-0.7180755676786389
115,0.9125988332307178,-0.7021458871800673
116,0.9127116364554988,-0.7009767997923251
