,x,y
0,-2.000018135636576,-0.7999994059645859
1,-1.9896059055723767,-0.799985389877375
2,-1.9896059055723767,-0.799985389877375
3,-1.9624466858780178,-0.7981779916883709
4,-1.9624466858780178,-0.7981779916883709
5,-1.9344543300125903,-0.7921786127883078
6,-1.9344543300125903,-0.7921786127883078
7,-1.9079476623268818,-0.7832424299425519
8,-1.9079476623268818,-0.7832424299425519
9,-1.8704276487243268,-0.7790366666156449
10,-1.8704276487243268,-0.7790366666156449
11,-1.845798953032029,-0.7816160037202993
12,-1.845798953032029,-0.7816160037202993
13,-1.8174093575727628,-0.7843908708836954
14,-1.8174093575727628,-0.7843908708836954
15,-1.788820143030075,-0.7828955555482373
16,-1.788820143030075,-0.7828955555482373
17,-1.7656275699042836,-0.7788761957706684
18,-1.7656275699042836,-0.7788761957706684
19,-1.7287788243490816,-0.7785390460373743
20,-1.7287788243490816,-0.7785390460373743
21,-1.69990184198614,-0.78568288945448
22,-1.69990184198614,-0.78568288945448
23,-1.6765936053295254,-0.7913783351973155
24,-1.6765936053295254,-0.7913783351973155
25,-1.6495367812625445,-0.7919760468866718
26,-1.6495367812625445,-0.7919760468866718
27,-1.6211810116534051,-0.7880371352852872
28,-1.6211810116534051,-0.7880371352852872
29,-1.5892815541324181,-0.7800233706202372
30,-1.5892815541324181,-0.7800233706202372
31,-1.5567529223260879,-0.7791296377155773
32,-1.5567529223260879,-0.7791296377155773
33,-1.5283460607648542,-0.7845421825709402
34,-1.5283460607648542,-0.7845421825709402
35,-1.5021138106784233,-0.7874571117666416
36,-1.5021138106784233,-0.7874571117666416
37,-1.474343804657848,-0.7836939110294956
38,-1.474343804657848,-0.7836939110294956
39,-1.4513625160143269,-0.7770890978021378
40,-1.4513625160143269,-0.7770890978021378
41,-1.4210552141871433,-0.7631957935475369
42,-1.4210552141871433,-0.7631957935475369
43,-1.397536020601504,-0.7489501158174319
44,-1.397536020601504,-0.7489501158174319
45,-1.3672202667498707,-0.7378807010441284
46,-1.3672202667498707,-0.7378807010441284
47,-1.3469774187872672,-0.7353491099828807
48,-1.3469774187872672,-0.7353491099828807
49,-1.3147483828848348,-0.7314670695407498
50,-1.3147483828848348,-0.7314670695407498
51,-1.2847962303163967,-0.7319547938792889
52,-1.2847962303163967,-0.7319547938792889
53,-1.2565329456068284,-0.7319750094055698
54,-1.2565329456068284,-0.7319750094055698
55,-1.2281840780756228,-0.7287141708072672
56,-1.2281840780756228,-0.7287141708072672
57,-1.1982582807510023,-0.7294849465725349
58,-1.1982582807510023,-0.7294849465725349
59,-1.1717060424859533,-0.7291731947361937
60,-1.1717060424859533,-0.7291731947361937
61,-1.138893787151882,-0.7232574066630546
62,-1.138893787151882,-0.7232574066630546
63,-1.1119112420350132,-0.7136915408585546
64,-1.1119112420350132,-0.7136915408585546
65,-1.0866612847058186,-0.700201596837736
66,-1.0866612847058186,-0.700201596837736
67,-1.0637105680551477,-0.6830901324665579
68,-1.0637105680551477,-0.6830901324665579
69,-1.0466871187903262,-0.66725346082898
70,-1.0466871187903262,-0.66725346082898
71,-1.0252823597006486,-0.6517910671439694
72,-1.0252823597006486,-0.6517910671439694
73,-0.9909852517907248,-0.6389455857160087
74,-0.9909852517907248,-0.6389455857160087
75,-0.9628568737344908,-0.629874317175001
76,-0.9628568737344908,-0.629874317175001
77,-0.932166496845881,-0.6245218954228916
78,-0.932166496845881,-0.6245218954228916
79,-0.9029543270839389,-0.6201644107919472
80,-0.9029543270839389,-0.6201644107919472
81,-0.8705391935239163,-0.6208858771298007
82,-0.8705391935239163,-0.6208858771298007
83,-0.8404831334316588,-0.6297317135379575
84,-0.8404831334316588,-0.6297317135379575
85,-0.8100500849337071,-0.6362399559884425
86,-0.8100500849337071,-0.6362399559884425
87,-0.7881330601176507,-0.6322334407134717
88,-0.7881330601176507,-0.6322334407134717
89,-0.7668473299919886,-0.6226479241196106
90,-0.7668473299919886,-0.6226479241196106
91,-0.7277187868574092,-0.6068184393723781
92,-0.7277187868574092,-0.6068184393723781
93,-0.7018073690390384,-0.603797444637603
94,-0.7018073690390384,-0.603797444637603
95,-0.6734134727589988,-0.5996655837048874
96,-0.6734134727589988,-0.5996655837048874
97,-0.6460174235179159,-0.5913585362931911
98,-0.6460174235179159,-0.5913585362931911
99,-0.6187950260365405,-0.5794400505745256
