,x,y
0,-1.6780000031358593,-2.0460000021240705
1,-1.6710000031358594,-2.0470000021240704
2,-1.6780000031358593,-2.0460000021240705
3,-1.6710000031358594,-2.0470000021240704
4,-1.6780000031358593,-2.0460000021240705
5,-1.6710000031358594,-2.0470000021240704
6,-1.6710000031362733,-2.047000002124069
7,-1.6640000031362734,-2.048000002124069
8,-1.664000003136691,-2.0480000021493874
9,-1.6570000031366912,-2.0490000021493873
10,-1.6570000031371126,-2.0490000021493886
11,-1.6500000031371127,-2.0500000021493885
12,-1.6500000031376851,-2.05000000214939
13,-1.6430000031376852,-2.0510000021493897
14,-1.6430000031380727,-2.0510000021240713
15,-1.6360000031380728,-2.052000002124071
16,-1.6360000031386452,-2.05200000212407
17,-1.6290000031386453,-2.0530000021240697
18,-1.6290000031390328,-2.053000002149388
19,-1.622000003139033,-2.054000002149388
20,-1.622000003139428,-2.0540000021240696
21,-1.615000003139428,-2.0550000021240695
22,-1.615000003139823,-2.055000002149388
23,-1.6080000031398232,-2.056000002149388
24,-1.608000003140222,-2.056000002149389
25,-1.601000003140222,-2.057000002149389
26,-1.6010000031406209,-2.0570000021493904
27,-1.594000003140621,-2.0580000021493903
28,-1.5940000031410273,-2.0580000021493916
29,-1.5870000031410274,-2.0590000021493915
30,-1.5870000031414375,-2.059000002124073
31,-1.5800000031414376,-2.060000002124073
32,-1.5800000031418138,-2.0600000021240716
33,-1.5730000031418139,-2.0610000021240715
34,-1.5730000031422353,-2.06100000212407
35,-1.5660000031422354,-2.06200000212407
36,-1.5660000031426191,-2.0620000021240688
37,-1.5590000031426192,-2.0630000021240686
38,-1.5590000031430067,-2.063000002149387
39,-1.5520000031430068,-2.064000002149387
40,-1.552000003143398,-2.0640000021493883
41,-1.5450000031433981,-2.065000002149388
42,-1.5450000031437932,-2.0650000021240698
43,-1.5380000031437933,-2.0660000021240696
