,x,y
0,-1.993881146551599,-0.8000150331735135
1,-1.9765037870736442,-0.7993477913113705
2,-1.9765037870736442,-0.7993477913113705
3,-1.9503454089358125,-0.7935179906818891
4,-1.9503454089358125,-0.7935179906818891
5,-1.927699158552109,-0.7862810706825659
6,-1.927699158552109,-0.7862810706825659
7,-1.8953667203689812,-0.7825885976583354
8,-1.8953667203689812,-0.7825885976583354
9,-1.8650424473954756,-0.7865933950488414
10,-1.8650424473954756,-0.7865933950488414
11,-1.8357891034751526,-0.7923868242229363
12,-1.8357891034751526,-0.7923868242229363
13,-1.801571140939793,-0.7983970649807308
14,-1.801571140939793,-0.7983970649807308
15,-1.7720946030015317,-0.8029193751255493
16,-1.7720946030015317,-0.8029193751255493
17,-1.7474164791432512,-0.8062435559133803
18,-1.7474164791432512,-0.8062435559133803
19,-1.7226863372816672,-0.8091554651688664
20,-1.7226863372816672,-0.8091554651688664
21,-1.6881087275886755,-0.8125278485987725
22,-1.6881087275886755,-0.8125278485987725
23,-1.6583725678616248,-0.8147799352664704
24,-1.6583725678616248,-0.8147799352664704
25,-1.6285973819968977,-0.8164374041475063
26,-1.6285973819968977,-0.8164374041475063
27,-1.5987950623334222,-0.8174996135442046
28,-1.5987950623334222,-0.8174996135442046
29,-1.5689775092447213,-0.8179661570717643
30,-1.5689775092447213,-0.8179661570717643
31,-1.5342366827376368,-0.8177582654233164
32,-1.5342366827376368,-0.8177582654233164
33,-1.517940507489201,-0.8174712443573182
34,-1.517940507489201,-0.8174712443573182
35,-1.5166220229706258,-0.817437178141518
36,-1.5166220229706258,-0.817437178141518
37,-1.5084110195583977,-0.8147963062171758
38,-1.5084110195583977,-0.8147963062171758
39,-1.480088275941666,-0.8085422218772407
40,-1.480088275941666,-0.8085422218772407
41,-1.4519409862076536,-0.8013460735477187
42,-1.4519409862076536,-0.8013460735477187
43,-1.4254374596150399,-0.7905256613933812
44,-1.4254374596150399,-0.7905256613933812
45,-1.4018229501400552,-0.7757936209816637
46,-1.4018229501400552,-0.7757936209816637
47,-1.3824178541579784,-0.7552600093385721
48,-1.3824178541579784,-0.7552600093385721
49,-1.3602781914788589,-0.72829771410601
50,-1.3602781914788589,-0.72829771410601
51,-1.3444018327327243,-0.7089207157103544
52,-1.3444018327327243,-0.7089207157103544
53,-1.3242103389375932,-0.6855283080785629
54,-1.3242103389375932,-0.6855283080785629
55,-1.302519793760005,-0.6690734383671442
56,-1.302519793760005,-0.6690734383671442
57,-1.2682423657214912,-0.655512503732249
58,-1.2682423657214912,-0.655512503732249
59,-1.2395183840219146,-0.6468572639680802
60,-1.2395183840219146,-0.6468572639680802
61,-1.2107944066463594,-0.6382019144923888
62,-1.2107944066463594,-0.6382019144923888
63,-1.1833534882482426,-0.629189423277653
64,-1.1833534882482426,-0.629189423277653
65,-1.1589775012515886,-0.6148738180608875
66,-1.1589775012515886,-0.6148738180608875
67,-1.1340752198550201,-0.5981446054176979
68,-1.1340752198550201,-0.5981446054176979
69,-1.109172857930356,-0.581415522829514
70,-1.109172857930356,-0.581415522829514
71,-1.082304344153574,-0.5616761335410684
72,-1.082304344153574,-0.5616761335410684
73,-1.0665685172457657,-0.5438374092304158
74,-1.0665685172457657,-0.5438374092304158
75,-1.044864964701341,-0.5166315985033623
76,-1.044864964701341,-0.5166315985033623
77,-1.029707183433461,-0.49687632225427314
78,-1.029707183433461,-0.49687632225427314
79,-1.0119912330535465,-0.47288840308412095
80,-1.0119912330535465,-0.47288840308412095
